window_id	hetA	hetB	hetAB	fixed	multiallelic	missing	pi_A	pi_B	d_xy	f_st
chr17_2214400_2246400	0.0142421875	0.0157815625	0.003000625	0.01011625	0.0	0.0	0.01724281	0.01878219	0.02662844	0.19300534
chr17_2220800_2252800	0.0152940625	0.0155440625	0.0030740625	0.0103834375	0.0	0.0	0.01836812	0.01861812	0.02733953	0.19301546
chr17_2227200_2259200	0.0152503125	0.0159140625	0.00314625	0.009753125	0.0	0.0	0.01839656	0.01906031	0.02690844	0.17924113
chr17_2233600_2265600	0.014771875	0.0158725	0.0032240625	0.0092928125	0.0	0.0	0.01799594	0.01909656	0.02622703	0.1715483
chr17_2240000_2272000	0.0152884375	0.0162153125	0.003505	0.008670625	0.0	0.0	0.01879344	0.01972031	0.026175	0.1522747
chr17_2246400_2278400	0.01537	0.015171875	0.00343625	0.00860375	0.0	0.0	0.01880625	0.01860812	0.02559281	0.15543173
chr17_2252800_2284800	0.0149921875	0.01512625	0.003295625	0.0088934375	0.0	0.0	0.01828781	0.01842188	0.02560047	0.1648407
chr17_2259200_2291200	0.0150478125	0.014945	0.0034271875	0.008564375	0.0	0.0	0.018475	0.01837219	0.02527438	0.1567758
chr17_2265600_2297600	0.015171875	0.0144865625	0.003201875	0.0089096875	0.0	0.0	0.01837375	0.01768844	0.02533984	0.16851712
chr17_2272000_2304000	0.015026875	0.01413375	0.0030559375	0.0092909375	0.0	0.0	0.01808281	0.01718969	0.02539922	0.18038539
chr17_2278400_2310400	0.014905	0.0149446875	0.003076875	0.009299375	0.0	0.0	0.01798188	0.01802156	0.02576266	0.17733463
chr17_2284800_2316800	0.014894375	0.014393125	0.0029053125	0.009028125	0.0	0.0	0.01779969	0.01729844	0.02512453	0.17752113
chr17_2291200_2323200	0.0147746875	0.01380875	0.0026271875	0.0091425	0.0	0.0	0.01740188	0.01643594	0.02474781	0.18789336
chr17_2297600_2329600	0.0147834375	0.014585	0.00267125	0.009076875	0.0	0.0	0.01745469	0.01725625	0.02509672	0.18235219
chr17_2304000_2336000	0.014721875	0.014696875	0.0028171875	0.0085465625	0.0	0.0	0.01753906	0.01751406	0.02466453	0.16918193
chr17_2310400_2342400	0.0142246875	0.0140871875	0.0025953125	0.00896	0.0	0.0	0.01682	0.0166825	0.02441359	0.18613798
chr17_2316800_2348800	0.0137596875	0.0147953125	0.0026396875	0.0092221875	0.0	0.0	0.01639938	0.017435	0.02481953	0.18933783
chr17_2323200_2355200	0.0137846875	0.01519	0.0027325	0.0095946875	0.0	0.0	0.01651719	0.0179225	0.02544828	0.19284735
chr17_2329600_2361600	0.0136234375	0.0154346875	0.0028740625	0.0094578125	0.0	0.0	0.0164975	0.01830875	0.02542391	0.18728322
chr17_2336000_2368000	0.0137878125	0.0152790625	0.0026665625	0.0103184375	0.0	0.0	0.01645438	0.01794562	0.02618516	0.20710215
chr17_2342400_2374400	0.014291875	0.01559375	0.002711875	0.0104109375	0.0	0.0	0.01700375	0.01830562	0.02670969	0.20410532
chr17_2348800_2380800	0.01453625	0.015089375	0.0027090625	0.010178125	0.0	0.0	0.01724531	0.01779844	0.02634547	0.20114267
chr17_2355200_2387200	0.0145853125	0.0141475	0.0024309375	0.0102028125	0.0	0.0	0.01701625	0.01657844	0.02578469	0.21105955
chr17_2361600_2393600	0.014875625	0.0137084375	0.0024421875	0.009983125	0.0	0.0	0.01731781	0.01615063	0.02549625	0.20748123
chr17_2368000_2400000	0.015110625	0.0142240625	0.0025334375	0.01001375	0.0	0.0	0.01764406	0.0167575	0.02594781	0.20271879
chr17_2374400_2406400	0.0144071875	0.0144615625	0.00261375	0.0098759375	0.0	0.0	0.01702094	0.01707531	0.02561719	0.20084382
chr17_2380800_2412800	0.014376875	0.0148690625	0.002684375	0.0100821875	0.0	0.0	0.01706125	0.01755344	0.02604734	0.20159286
chr17_2387200_2419200	0.01414	0.0160353125	0.002926875	0.010311875	0.0	0.0	0.01706687	0.01896219	0.02686297	0.19716874
chr17_2393600_2425600	0.01438625	0.01637	0.003074375	0.0105734375	0.0	0.0	0.01746063	0.01944437	0.02748875	0.19669143
chr17_2400000_2432000	0.014113125	0.0160571875	0.00294375	0.0106475	0.0	0.0	0.01705687	0.01900094	0.02720453	0.2028505
chr17_2406400_2438400	0.01469625	0.0163115625	0.0031390625	0.0104221875	0.0	0.0	0.01783531	0.01945063	0.02749562	0.19187084
chr17_2412800_2444800	0.014505625	0.0161428125	0.0029790625	0.0108884375	0.0	0.0	0.01748469	0.01912187	0.02770219	0.20429984
chr17_2419200_2451200	0.0149828125	0.0156375	0.0028659375	0.010988125	0.0	0.0	0.01784875	0.01850344	0.02773125	0.20814
chr17_2425600_2457600	0.0152965625	0.01503125	0.0026746875	0.011281875	0.0	0.0	0.01797125	0.01770594	0.02778312	0.21797789
chr17_2432000_2464000	0.0155296875	0.0153425	0.002793125	0.01115375	0.0	0.0	0.01832281	0.01813562	0.02798641	0.21112329
chr17_2438400_2470400	0.0153103125	0.015030625	0.0029684375	0.01049375	0.0	0.0	0.01827875	0.01799906	0.02714844	0.19894156
chr17_2444800_2476800	0.01518625	0.0152309375	0.00319	0.01007875	0.0	0.0	0.01837625	0.01842094	0.02688234	0.18735799
chr17_2451200_2483200	0.0149540625	0.0159259375	0.0033753125	0.0095678125	0.0	0.0	0.01832938	0.01930125	0.02669547	0.17314918
chr17_2457600_2489600	0.0145690625	0.016295625	0.0034915625	0.0095359375	0.0	0.0	0.01806063	0.01978719	0.02671406	0.17069449
chr17_2464000_2496000	0.01434625	0.016593125	0.003680625	0.008994375	0.0	0.0	0.01802687	0.02027375	0.02630437	0.15738885
chr17_2470400_2502400	0.014205	0.0166453125	0.003461875	0.00891375	0.0	0.0	0.01766688	0.02010719	0.02606984	0.159771
chr17_2476800_2508800	0.01471125	0.0166690625	0.0036165625	0.0085121875	0.0	0.0	0.01832781	0.02028563	0.02601062	0.14793234
chr17_2483200_2515200	0.014456875	0.01644	0.003674375	0.008103125	0.0	0.0	0.01813125	0.02011438	0.02538875	0.14077094
chr17_2489600_2521600	0.014256875	0.0160784375	0.0035890625	0.00774625	0.0	0.0	0.01784594	0.0196675	0.02470844	0.13693082
chr17_2496000_2528000	0.0143503125	0.0156121875	0.00328	0.0082578125	0.0	0.0	0.01763031	0.01889219	0.02487906	0.153402
chr17_2502400_2534400	0.014651875	0.01513625	0.003041875	0.0094965625	0.0	0.0	0.01769375	0.01817812	0.02591156	0.18189466
chr17_2508800_2540800	0.0139453125	0.0151184375	0.002921875	0.009289375	0.0	0.0	0.01686719	0.01804031	0.02528219	0.18318165
chr17_2515200_2547200	0.014134375	0.0147571875	0.002843125	0.00947625	0.0	0.0	0.0169775	0.01760031	0.02534359	0.188933
chr17_2521600_2553600	0.0137959375	0.0147878125	0.0028484375	0.009304375	0.0	0.0	0.01664437	0.01763625	0.02502047	0.18690736
chr17_2528000_2560000	0.0135978125	0.0146515625	0.0029140625	0.0090346875	0.0	0.0	0.01651188	0.01756563	0.02461641	0.18191394
chr17_2534400_2566400	0.013651875	0.0146503125	0.0029896875	0.00852375	0.0	0.0	0.01664156	0.01764	0.02416969	0.17014839
chr17_2540800_2572800	0.01394875	0.014483125	0.0029153125	0.0091221875	0.0	0.0	0.01686406	0.01739844	0.02479578	0.18280641
chr17_2547200_2579200	0.0140415625	0.014023125	0.002690625	0.009451875	0.0	0.0	0.01673219	0.01671375	0.02482953	0.19509199
chr17_2553600_2585600	0.014649375	0.013639375	0.0025690625	0.0101465625	0.0	0.0	0.01721844	0.01620844	0.02557547	0.2095592
chr17_2560000_2592000	0.01516625	0.014148125	0.0027365625	0.0100721875	0.0	0.0	0.01790281	0.01688469	0.02609766	0.2001294
chr17_2566400_2598400	0.0149915625	0.014510625	0.002755	0.0100303125	0.0	0.0	0.01774656	0.01726562	0.02615891	0.19816375
chr17_2572800_2604800	0.0152646875	0.014634375	0.0026171875	0.010456875	0.0	0.0	0.01788188	0.01725156	0.026715	0.2065927
chr17_2579200_2611200	0.015530625	0.0152184375	0.002694375	0.0111240625	0.0	0.0	0.018225	0.01791281	0.02784578	0.21293569
chr17_2585600_2617600	0.0153115625	0.0158790625	0.0027284375	0.01131625	0.0	0.0	0.01804	0.0186075	0.02827578	0.21356503
chr17_2592000_2624000	0.014785625	0.0160021875	0.002730625	0.0112534375	0.0	0.0	0.01751625	0.01873281	0.02801266	0.21432016
chr17_2598400_2630400	0.014665	0.0152015625	0.002515	0.011528125	0.0	0.0	0.01718	0.01771656	0.02771891	0.22739139
chr17_2604800_2636800	0.01377875	0.0152275	0.0025996875	0.0109359375	0.0	0.0	0.01637844	0.01782719	0.02673891	0.21979279
chr17_2611200_2643200	0.01332375	0.0151453125	0.0027740625	0.0105971875	0.0	0.0	0.01609781	0.01791938	0.02621875	0.21306317
chr17_2617600_2649600	0.0122053125	0.01544375	0.0026203125	0.01001375	0.0	0.0	0.01482562	0.01806406	0.02514844	0.20925496
chr17_2624000_2656000	0.01205625	0.015144375	0.0026184375	0.0096753125	0.0	0.0	0.01467469	0.01776281	0.02458484	0.20503318
chr17_2630400_2662400	0.012053125	0.0153521875	0.0027721875	0.009460625	0.0	0.0	0.01482531	0.01812437	0.02454937	0.19682353
chr17_2636800_2668800	0.0127890625	0.0156465625	0.0029846875	0.00977875	0.0	0.0	0.01577375	0.01863125	0.02548891	0.19410017
chr17_2643200_2675200	0.0130265625	0.0155575	0.002909375	0.009661875	0.0	0.0	0.01593594	0.01846688	0.02540859	0.19261159
chr17_2649600_2681600	0.01377625	0.014864375	0.0029840625	0.0098884375	0.0	0.0	0.01676031	0.01784844	0.02570078	0.19524183
chr17_2656000_2688000	0.01361875	0.0146875	0.0028984375	0.009899375	0.0	0.0	0.01651719	0.01758594	0.02550172	0.19857821
chr17_2662400_2694400	0.01389125	0.0154534375	0.003045625	0.0098515625	0.0	0.0	0.01693688	0.01849906	0.02604672	0.19030753
chr17_2668800_2700800	0.01399	0.015385	0.003034375	0.0096009375	0.0	0.0	0.01702438	0.01841937	0.02580562	0.18571583
chr17_2675200_2707200	0.0141175	0.01520625	0.00305625	0.009430625	0.0	0.0	0.01717375	0.0182625	0.02562063	0.18234269
chr17_2681600_2713600	0.0142440625	0.014891875	0.003129375	0.00911875	0.0	0.0	0.01737344	0.01802125	0.02525141	0.17588554
chr17_2688000_2720000	0.0143765625	0.0152621875	0.003159375	0.00960625	0.0	0.0	0.01753594	0.01842156	0.02600531	0.18248793
chr17_2694400_2726400	0.0139903125	0.014875625	0.0029915625	0.0093696875	0.0	0.0	0.01698188	0.01786719	0.02529844	0.18430142
chr17_2700800_2732800	0.0137384375	0.0147321875	0.0028525	0.0090934375	0.0	0.0	0.01659094	0.01758469	0.024755	0.18323779
chr17_2707200_2739200	0.0133725	0.0150040625	0.0029446875	0.0089096875	0.0	0.0	0.01631719	0.01794875	0.02457031	0.17833945
chr17_2713600_2745600	0.013368125	0.0159259375	0.003213125	0.0085103125	0.0	0.0	0.01658125	0.01913906	0.02476391	0.16196848
chr17_2720000_2752000	0.013474375	0.0153915625	0.0031471875	0.0079	0.0	0.0	0.01662156	0.01853875	0.02390656	0.15249231
chr17_2726400_2758400	0.014330625	0.0151009375	0.00326125	0.00814625	0.0	0.0	0.01759187	0.01836219	0.02449266	0.15341836
chr17_2732800_2764800	0.014331875	0.01536875	0.003456875	0.0083121875	0.0	0.0	0.01778875	0.01882562	0.02489094	0.15240835
chr17_2739200_2771200	0.014449375	0.0155559375	0.00355	0.0077875	0.0	0.0	0.01799938	0.01910594	0.02456516	0.13944351
chr17_2745600_2777600	0.014385	0.01578625	0.003496875	0.0080271875	0.0	0.0	0.01788187	0.01928313	0.02486125	0.14452597
chr17_2752000_2784000	0.014851875	0.015856875	0.00355125	0.008605	0.0	0.0	0.01840312	0.01940812	0.025735	0.15298578
chr17_2758400_2790400	0.0145390625	0.0161178125	0.003666875	0.0084240625	0.0	0.0	0.01820594	0.01978469	0.02558594	0.14783399
chr17_2764800_2796800	0.014438125	0.0155971875	0.00347	0.0083746875	0.0	0.0	0.01790813	0.01906719	0.02512734	0.15223386
chr17_2771200_2803200	0.014788125	0.0156240625	0.00329125	0.0093403125	0.0	0.0	0.01807937	0.01891531	0.02619203	0.17218166
chr17_2777600_2809600	0.0151559375	0.0152603125	0.0033171875	0.009405625	0.0	0.0	0.01847312	0.0185775	0.02627234	0.17293385
chr17_2784000_2816000	0.0147865625	0.0154109375	0.0032546875	0.0097675	0.0	0.0	0.01804125	0.01866562	0.02649359	0.18150936
chr17_2790400_2822400	0.0144634375	0.015613125	0.0031978125	0.0098925	0.0	0.0	0.01766125	0.01881094	0.02652969	0.18526638
chr17_2796800_2828800	0.0149775	0.015416875	0.0031221875	0.01034125	0.0	0.0	0.01809969	0.01853906	0.02709953	0.19331499
chr17_2803200_2835200	0.01483	0.0147459375	0.0031065625	0.0098325	0.0	0.0	0.01793656	0.0178525	0.02617375	0.18787255
chr17_2809600_2841600	0.0145940625	0.0143384375	0.00291875	0.0103346875	0.0	0.0	0.01751281	0.01725719	0.02626031	0.20335083
chr17_2816000_2848000	0.014605625	0.0141009375	0.0029521875	0.00979375	0.0	0.0	0.01755781	0.01705313	0.02562313	0.19375568
chr17_2822400_2854400	0.014731875	0.013435	0.00305	0.0093778125	0.0	0.0	0.01778187	0.016485	0.02498625	0.1864405
chr17_2828800_2860800	0.0144825	0.013380625	0.0028765625	0.0090365625	0.0	0.0	0.01735906	0.01625719	0.02440641	0.18435935
chr17_2835200_2867200	0.014563125	0.01444125	0.0031015625	0.0090353125	0.0	0.0	0.01766469	0.01754281	0.02508828	0.17531446
chr17_2841600_2873600	0.0142578125	0.01502375	0.003164375	0.008525	0.0	0.0	0.01742219	0.01818812	0.02474797	0.16315641
chr17_2848000_2880000	0.0142846875	0.0151221875	0.00333	0.0082665625	0.0	0.0	0.01761469	0.01845219	0.024635	0.15471763
chr17_2854400_2886400	0.014280625	0.0161096875	0.0032965625	0.0082478125	0.0	0.0	0.01757719	0.01940625	0.02509125	0.15142451
chr17_2860800_2892800	0.01421	0.0166134375	0.0034359375	0.0085878125	0.0	0.0	0.01764594	0.02004938	0.0257175	0.15415271
chr17_2867200_2899200	0.014160625	0.015533125	0.0032678125	0.0084540625	0.0	0.0	0.01742844	0.01880094	0.02493484	0.15842566
chr17_2873600_2905600	0.014383125	0.015495	0.00333625	0.00865	0.0	0.0	0.01771937	0.01883125	0.02525719	0.16038316
chr17_2880000_2912000	0.0144803125	0.0152590625	0.0030171875	0.0094965625	0.0	0.0	0.0174975	0.01827625	0.02587484	0.18253318
chr17_2886400_2918400	0.014309375	0.014776875	0.0028703125	0.0095603125	0.0	0.0	0.01717969	0.01764719	0.02553859	0.18916801
chr17_2892800_2924800	0.014555	0.015621875	0.0032553125	0.0092228125	0.0	0.0	0.01781031	0.01887719	0.02593891	0.17151544
chr17_2899200_2931200	0.0145765625	0.0164684375	0.0032284375	0.00951	0.0	0.0	0.017805	0.01969687	0.02664672	0.17392495
chr17_2905600_2937600	0.0143021875	0.01603625	0.00308	0.009595	0.0	0.0	0.01738219	0.01911625	0.02630422	0.18079412
chr17_2912000_2944000	0.01476	0.0163715625	0.003234375	0.0090246875	0.0	0.0	0.01799437	0.01960594	0.02620766	0.16458264
chr17_2918400_2950400	0.0150584375	0.01626375	0.0033071875	0.0089321875	0.0	0.0	0.01836563	0.01957094	0.02624688	0.16097685
chr17_2924800_2956800	0.0146959375	0.0155503125	0.0029971875	0.009524375	0.0	0.0	0.01769313	0.0185475	0.02614609	0.18130623
chr17_2931200_2963200	0.0148134375	0.01529875	0.0030175	0.0098778125	0.0	0.0	0.01783094	0.01831625	0.02644266	0.1880002
chr17_2937600_2969600	0.0151996875	0.015429375	0.0030459375	0.009696875	0.0	0.0	0.01824563	0.01847531	0.02653437	0.18206769
chr17_2944000_2976000	0.0148615625	0.0150946875	0.0030984375	0.0095846875	0.0	0.0	0.01796	0.01819313	0.02611203	0.18184477
chr17_2950400_2982400	0.0147371875	0.014309375	0.002878125	0.009963125	0.0	0.0	0.01761531	0.0171875	0.02592547	0.19673851
chr17_2956800_2988800	0.0147596875	0.01429625	0.0031184375	0.0090246875	0.0	0.0	0.01787813	0.01741469	0.02511187	0.17459683
chr17_2963200_2995200	0.0145034375	0.0143615625	0.0029628125	0.00894125	0.0	0.0	0.01746625	0.01732437	0.02485516	0.17656253
chr17_2969600_3001600	0.0140140625	0.0145771875	0.00296375	0.0088465625	0.0	0.0	0.01697781	0.01754094	0.02462406	0.17583766
chr17_2976000_3008000	0.0136815625	0.0149946875	0.0030834375	0.0085334375	0.0	0.0	0.016765	0.01807813	0.02441328	0.16712659
chr17_2982400_3014400	0.01374625	0.0157375	0.003250625	0.00872375	0.0	0.0	0.01699688	0.01898813	0.02509094	0.16476015
chr17_2988800_3020800	0.0137703125	0.015521875	0.0030475	0.00898125	0.0	0.0	0.01681781	0.01856937	0.02515109	0.17405895
chr17_2995200_3027200	0.013969375	0.0150840625	0.0032690625	0.008784375	0.0	0.0	0.01723844	0.01835313	0.02494563	0.16728143
chr17_3001600_3033600	0.0141403125	0.0151371875	0.00336	0.00866875	0.0	0.0	0.01750031	0.01849719	0.0249875	0.16258106
chr17_3008000_3040000	0.01426125	0.0153971875	0.0032221875	0.0093771875	0.0	0.0	0.01748344	0.01861938	0.0258175	0.17702947
chr17_3014400_3046400	0.014119375	0.0157165625	0.00314125	0.009288125	0.0	0.0	0.01726063	0.01885781	0.02577672	0.17605417
chr17_3020800_3052800	0.013916875	0.01591	0.003185	0.0091709375	0.0	0.0	0.01710187	0.019095	0.02567688	0.17312143
chr17_3027200_3059200	0.0139665625	0.01650875	0.00311125	0.008943125	0.0	0.0	0.01707781	0.01962	0.02573641	0.16757292
chr17_3033600_3065600	0.0140321875	0.01627875	0.0031746875	0.008955625	0.0	0.0	0.01720687	0.01945344	0.02569844	0.16735226
chr17_3040000_3072000	0.0142409375	0.0158809375	0.00323375	0.0086803125	0.0	0.0	0.01747469	0.01911469	0.02535813	0.16180948
chr17_3046400_3078400	0.013943125	0.015384375	0.0031709375	0.0085340625	0.0	0.0	0.01711406	0.01855531	0.02478328	0.1630438
chr17_3052800_3084800	0.0144671875	0.014965625	0.0031075	0.008888125	0.0	0.0	0.01757469	0.01807312	0.02515828	0.17063756
chr17_3059200_3091200	0.0143134375	0.014563125	0.0031303125	0.008669375	0.0	0.0	0.01744375	0.01769344	0.02467281	0.16818131
chr17_3065600_3097600	0.014198125	0.0148475	0.0031234375	0.0086053125	0.0	0.0	0.01732156	0.01797094	0.02468984	0.16637318
chr17_3072000_3104000	0.0141378125	0.01536875	0.00323375	0.0087534375	0.0	0.0	0.01737156	0.0186025	0.02512359	0.16554065
chr17_3078400_3110400	0.0140365625	0.0157553125	0.0033484375	0.0085265625	0.0	0.0	0.017385	0.01910375	0.02509672	0.15810272
chr17_3084800_3116800	0.0139409375	0.016094375	0.0034990625	0.0084665625	0.0	0.0	0.01744	0.01959344	0.02523375	0.15353046
chr17_3091200_3123200	0.014036875	0.016403125	0.003438125	0.009045625	0.0	0.0	0.017475	0.01984125	0.02598469	0.16411521
chr17_3097600_3129600	0.014421875	0.016234375	0.00330375	0.00962125	0.0	0.0	0.01772563	0.01953812	0.02660125	0.17618449
chr17_3104000_3136000	0.0146028125	0.0158021875	0.00329375	0.0094275	0.0	0.0	0.01789656	0.01909594	0.02627687	0.17377882
chr17_3148800_3180800	0.014395	0.0151571875	0.0030384375	0.009499375	0.0	0.0	0.01743344	0.01819562	0.02579469	0.1829925
chr17_3155200_3187200	0.01474625	0.0152790625	0.002988125	0.0098059375	0.0	0.0	0.01773438	0.01826719	0.02631266	0.18757005
chr17_3161600_3193600	0.0152059375	0.015289375	0.0031309375	0.0099425	0.0	0.0	0.01833688	0.01842031	0.02675562	0.18560254
chr17_3168000_3200000	0.0151259375	0.0148625	0.0032078125	0.0096978125	0.0	0.0	0.01833375	0.01807031	0.02629594	0.18189392
chr17_3110400_3142400	0.015096875	0.0156909375	0.003358125	0.009381875	0.0	0.0	0.018455	0.01904906	0.02645484	0.17039025
chr17_3116800_3148800	0.0148815625	0.015780625	0.003245	0.0097484375	0.0	0.0	0.01812656	0.01902563	0.02670203	0.17946713
chr17_3123200_3155200	0.0145553125	0.0156171875	0.003279375	0.0095171875	0.0	0.0	0.01783469	0.01889656	0.02624312	0.17659082
chr17_3129600_3161600	0.0140440625	0.0156	0.003224375	0.0090859375	0.0	0.0	0.01726844	0.01882437	0.02552016	0.17154795
chr17_3136000_3168000	0.013903125	0.0158746875	0.002985625	0.009456875	0.0	0.0	0.01688875	0.01886031	0.02583859	0.18218924
chr17_3142400_3174400	0.013729375	0.015455625	0.00290125	0.0095434375	0.0	0.0	0.01663062	0.01835688	0.02558656	0.18785403
chr18_0_32000	0.01463375	0.015675625	0.003373125	0.009904375	0.0	0.0	0.01800687	0.01904875	0.02674562	0.18151507
chr18_6400_38400	0.0147859375	0.0150771875	0.003273125	0.0098915625	0.0	0.0	0.01805906	0.01835031	0.02645969	0.18482303
chr18_12800_44800	0.0149928125	0.0144584375	0.0031875	0.009993125	0.0	0.0	0.01818031	0.01764594	0.0263125	0.189921
chr18_19200_51200	0.015485625	0.0142246875	0.0029946875	0.010411875	0.0	0.0	0.01848031	0.01721937	0.02676437	0.19981369
chr18_25600_57600	0.015103125	0.013580625	0.0028171875	0.0104315625	0.0	0.0	0.01792031	0.01639781	0.02618203	0.20818512
chr18_32000_64000	0.0149021875	0.0135003125	0.0027409375	0.0100140625	0.0	0.0	0.01764312	0.01624125	0.02558578	0.20324497
chr18_38400_70400	0.015311875	0.0136409375	0.002933125	0.01004125	0.0	0.0	0.018245	0.01657406	0.02598422	0.19760196
chr18_44800_76800	0.0151490625	0.0136365625	0.0030365625	0.0098559375	0.0	0.0	0.01818563	0.01667313	0.02576703	0.1930172
chr18_51200_83200	0.0150103125	0.01348625	0.0030771875	0.01014125	0.0	0.0	0.0180875	0.01656344	0.02592812	0.19888869
chr18_57600_89600	0.0151690625	0.0137278125	0.0031696875	0.0101928125	0.0	0.0	0.01833875	0.0168975	0.02622609	0.19633069
chr18_64000_96000	0.015289375	0.01301125	0.002910625	0.010613125	0.0	0.0	0.0182	0.01592188	0.02621875	0.21159602
chr18_70400_102400	0.014978125	0.01271625	0.0026315625	0.01059875	0.0	0.0	0.01760969	0.01534781	0.02576172	0.21976484
chr18_76800_108800	0.0155875	0.0125275	0.00232125	0.0115978125	0.0	0.0	0.01790875	0.01484875	0.02681594	0.24163132
chr18_83200_115200	0.014990625	0.0129159375	0.0023659375	0.0108896875	0.0	0.0	0.01735656	0.01528188	0.02602594	0.22922856
chr18_89600_121600	0.0152978125	0.0132203125	0.00249125	0.0107078125	0.0	0.0	0.01778906	0.01571156	0.0262125	0.22024141
chr18_96000_128000	0.01554625	0.01372875	0.0025059375	0.01063125	0.0	0.0	0.01805219	0.01623469	0.02652172	0.21477718
chr18_102400_134400	0.0159525	0.0146890625	0.0029021875	0.0111390625	0.0	0.0	0.01885469	0.01759125	0.02791094	0.20999672
chr18_108800_140800	0.0156565625	0.0148896875	0.0031296875	0.0097721875	0.0	0.0	0.01878625	0.01801938	0.02661016	0.18233287
chr18_115200_147200	0.0156846875	0.0158184375	0.003345625	0.0092853125	0.0	0.0	0.01903031	0.01916406	0.02670969	0.16618695
chr18_121600_153600	0.0152503125	0.0160315625	0.00330125	0.00916625	0.0	0.0	0.01855156	0.01933281	0.02645781	0.16554242
chr18_128000_160000	0.014804375	0.0161384375	0.003223125	0.0090459375	0.0	0.0	0.0180275	0.01936156	0.02612891	0.1658592
chr18_134400_166400	0.0143121875	0.0152221875	0.0029040625	0.00887625	0.0	0.0	0.01721625	0.01812625	0.02509547	0.17359807
chr18_140800_172800	0.0141271875	0.015535	0.0029065625	0.0092496875	0.0	0.0	0.01703375	0.01844156	0.02553406	0.18017324
chr18_147200_179200	0.0140865625	0.015140625	0.0027796875	0.0093503125	0.0	0.0	0.01686625	0.01792031	0.02535375	0.18622276
chr18_153600_185600	0.0147178125	0.01479625	0.0029725	0.0092896875	0.0	0.0	0.01769031	0.01776875	0.02553297	0.18037423
chr18_160000_192000	0.0144828125	0.014844375	0.003131875	0.0088678125	0.0	0.0	0.01761469	0.01797625	0.02509734	0.17023529
chr18_166400_198400	0.014583125	0.0151059375	0.0031271875	0.00931375	0.0	0.0	0.01771031	0.01823312	0.02572188	0.17737531
chr18_172800_204800	0.015035625	0.0149240625	0.002964375	0.009988125	0.0	0.0	0.018	0.01788844	0.02645016	0.19159948
chr18_179200_211200	0.0150571875	0.014650625	0.0031503125	0.01016375	0.0	0.0	0.0182075	0.01780094	0.02659281	0.19258211
chr18_185600_217600	0.01466875	0.0148696875	0.0031221875	0.01021875	0.0	0.0	0.01779094	0.01799187	0.02654906	0.19481468
chr18_192000_224000	0.0150978125	0.0147784375	0.003229375	0.0103859375	0.0	0.0	0.01832719	0.01800781	0.02693875	0.19445753
chr18_198400_230400	0.0149834375	0.0149871875	0.0034421875	0.0096071875	0.0	0.0	0.01842563	0.01842938	0.02631359	0.17626044
chr18_204800_236800	0.014418125	0.0153721875	0.0035921875	0.0088634375	0.0	0.0	0.01801031	0.01896437	0.02555469	0.16046831
chr18_211200_243200	0.0142765625	0.015543125	0.00339125	0.0086415625	0.0	0.0	0.01766781	0.01893437	0.02524703	0.15950034
chr18_217600_249600	0.014385	0.0149690625	0.0031778125	0.008545	0.0	0.0	0.01756281	0.01814687	0.02481094	0.16303698
chr18_224000_256000	0.0145475	0.0149146875	0.0030846875	0.0088209375	0.0	0.0	0.01763219	0.01799938	0.02509438	0.16962403
chr18_230400_262400	0.0148146875	0.0149975	0.00307625	0.008769375	0.0	0.0	0.01789094	0.01807375	0.02521359	0.16740568
chr18_236800_268800	0.0147434375	0.015065	0.0031440625	0.0084546875	0.0	0.0	0.0178875	0.01820906	0.02493094	0.16013925
chr18_243200_275200	0.01521	0.0150178125	0.003225	0.0087996875	0.0	0.0	0.018435	0.01824281	0.02552609	0.16384785
chr18_249600_281600	0.0146128125	0.0152353125	0.003208125	0.0086365625	0.0	0.0	0.01782094	0.01844344	0.02516469	0.1624251
chr18_256000_288000	0.0143203125	0.01538875	0.0034521875	0.0077140625	0.0	0.0	0.0177725	0.01884094	0.02429469	0.14055802
chr18_262400_294400	0.014041875	0.0153721875	0.00336875	0.0080965625	0.0	0.0	0.01741062	0.01874094	0.02448797	0.15064909
chr18_268800_300800	0.0144859375	0.015171875	0.0033353125	0.0083775	0.0	0.0	0.01782125	0.01850719	0.02487406	0.155904
chr18_275200_307200	0.0141446875	0.0152496875	0.003319375	0.00863625	0.0	0.0	0.01746406	0.01856906	0.02499312	0.16220907
chr18_281600_313600	0.0141646875	0.015003125	0.0032496875	0.008978125	0.0	0.0	0.01741437	0.01825281	0.02518688	0.17092538
chr18_288000_320000	0.014085	0.0150484375	0.0028453125	0.0100021875	0.0	0.0	0.01693031	0.01789375	0.02599156	0.19766867
chr18_294400_326400	0.014235625	0.014935	0.0027265625	0.009609375	0.0	0.0	0.01696219	0.01766156	0.02555797	0.19235187
chr18_300800_332800	0.014168125	0.014855625	0.002614375	0.0102390625	0.0	0.0	0.0167825	0.01747	0.02605813	0.20683127
chr18_307200_339200	0.014645625	0.01440875	0.0025771875	0.0097834375	0.0	0.0	0.01722281	0.01698594	0.02559922	0.19892576
chr18_313600_345600	0.0153165625	0.014768125	0.0025928125	0.0103671875	0.0	0.0	0.01790938	0.01736094	0.02670594	0.20456822
chr18_320000_352000	0.015231875	0.0143775	0.0028040625	0.0099765625	0.0	0.0	0.01803594	0.01718156	0.02618328	0.19580115
